latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-1.52865,30.53088,335.46,1.19,1.09,2021-08-19,0835,T,86,6.1NRT,301.65,35.2,D
-2.12901,31.64738,322.52,1.42,1.18,2021-08-19,0835,T,54,6.1NRT,299.08,16.55,D
-2.3271,31.03347,324.81,1.3,1.13,2021-08-19,0835,T,74,6.1NRT,299.94,16.01,D
-2.59182,30.74498,328.42,1.26,1.12,2021-08-19,0835,T,78,6.1NRT,305.95,17.44,D
-2.79023,30.63053,326.24,1.25,1.11,2021-08-19,0835,T,76,6.1NRT,306.89,14.44,D
-2.92726,31.2268,318.21,1.37,1.16,2021-08-19,0835,T,54,6.1NRT,297.11,11.58,D
-3.47103,34.8384,326.11,2.63,1.56,2021-08-19,0835,T,69,6.1NRT,292.06,59.78,D
-3.47424,34.86086,325.5,2.64,1.56,2021-08-19,0835,T,70,6.1NRT,291.39,56.88,D
-3.48492,34.83644,322.78,2.63,1.56,2021-08-19,0835,T,70,6.1NRT,290.53,45.8,D
-3.47664,34.83242,322.57,2.63,1.56,2021-08-19,0835,T,70,6.1NRT,291.03,46.27,D
-3.47971,34.85497,331.42,2.64,1.56,2021-08-19,0835,T,81,6.1NRT,290.46,89.29,D
-3.08339,31.59579,325.45,1.46,1.19,2021-08-19,0835,T,54,6.1NRT,305.47,13.6,D
-3.05756,30.92855,321.05,1.31,1.14,2021-08-19,0835,T,66,6.1NRT,297.44,15.06,D
-3.03937,30.44338,321.13,1.23,1.1,2021-08-19,0835,T,48,6.1NRT,299.51,12.4,D
-3.04091,30.45424,347.53,1.23,1.1,2021-08-19,0835,T,93,6.1NRT,299.57,64.73,D
-3.27051,31.2801,325.22,1.39,1.17,2021-08-19,0835,T,73,6.1NRT,300.16,21.88,D
-3.47239,31.56389,321,1.47,1.2,2021-08-19,0835,T,64,6.1NRT,295.9,15.77,D
-3.13415,29.0469,313.27,1.06,1.03,2021-08-19,0835,T,39,6.1NRT,290.94,5.76,D
-3.50526,31.14215,319.13,1.37,1.16,2021-08-19,0835,T,52,6.1NRT,296.63,10.59,D
-3.50698,31.15438,323.34,1.38,1.16,2021-08-19,0835,T,71,6.1NRT,293.4,17.67,D
-3.9041,31.71087,330.56,1.53,1.22,2021-08-19,0835,T,80,6.1NRT,302.04,34.89,D
-3.90726,31.42709,324.05,1.46,1.19,2021-08-19,0835,T,70,6.1NRT,291.6,23.53,D
-3.91118,31.42061,317.96,1.46,1.19,2021-08-19,0835,T,52,6.1NRT,289.62,13.99,D
-3.91298,31.43357,322,1.46,1.19,2021-08-19,0835,T,68,6.1NRT,290.2,21.66,D
-3.92888,31.39185,320.64,1.45,1.19,2021-08-19,0835,T,58,6.1NRT,289.24,22.03,D
-3.62162,28.66453,305.45,1.04,1.02,2021-08-19,0835,T,25,6.1NRT,277.07,5.09,D
-3.9225,30.05003,316.47,1.19,1.09,2021-08-19,0835,T,62,6.1NRT,298.13,8.13,D
-4.16973,31.64268,327.65,1.52,1.22,2021-08-19,0835,T,77,6.1NRT,301.89,29.96,D
-4.2456,31.85065,322.45,1.58,1.24,2021-08-19,0835,T,69,6.1NRT,303.52,16.42,D
-4.29422,31.71664,318.38,1.55,1.23,2021-08-19,0835,T,38,6.1NRT,301.59,13.38,D
-4.29213,30.5663,325.08,1.29,1.13,2021-08-19,0835,T,74,6.1NRT,299.49,18.94,D
-4.36657,30.79472,316.59,1.34,1.15,2021-08-19,0835,T,47,6.1NRT,297.33,11,D
-4.43055,30.46406,330.33,1.28,1.12,2021-08-19,0835,T,80,6.1NRT,300.78,23.76,D
-4.54032,30.37413,318.02,1.27,1.12,2021-08-19,0835,T,41,6.1NRT,299.42,6.16,D
-4.58689,30.26981,320.02,1.25,1.11,2021-08-19,0835,T,65,6.1NRT,300.72,8.72,D
-2.86208,18.22603,303.62,3.85,1.83,2021-08-19,0835,T,38,6.1NRT,280.84,23.05,D
-4.51577,29.12258,330.56,1.09,1.04,2021-08-19,0835,T,82,6.1NRT,295.94,24.88,D
-2.86852,18.21934,303.61,3.85,1.83,2021-08-19,0835,T,36,6.1NRT,280.76,23.46,D
-4.79146,29.6971,320.84,1.17,1.08,2021-08-19,0835,T,52,6.1NRT,300.44,12.89,D
-5.11927,31.37588,318.74,1.5,1.21,2021-08-19,0835,T,60,6.1NRT,296.3,11.73,D
-5.05953,30.21991,324.3,1.26,1.11,2021-08-19,0835,T,73,6.1NRT,304.31,13.05,D
-5.06111,30.23108,331.95,1.26,1.12,2021-08-19,0835,T,82,6.1NRT,305.1,25.78,D
-5.01498,29.83651,321.64,1.2,1.09,2021-08-19,0835,T,69,6.1NRT,302.45,10.1,D
-5.13296,30.30717,322.44,1.28,1.12,2021-08-19,0835,T,70,6.1NRT,304.9,10.33,D
-5.41252,32.17523,322.29,1.74,1.29,2021-08-19,0835,T,72,6.1NRT,296.71,24.57,D
-5.46861,32.40997,318.76,1.82,1.32,2021-08-19,0835,T,66,6.1NRT,295.31,21.13,D
-5.47594,32.37614,319.15,1.81,1.32,2021-08-19,0835,T,67,6.1NRT,294.09,21.97,D
-5.33279,31.19955,343.05,1.47,1.2,2021-08-19,0835,T,91,6.1NRT,298.74,69.15,D
-5.28506,30.79226,317.05,1.38,1.16,2021-08-19,0835,T,40,6.1NRT,298.51,9.74,D
68.81898,164.20567,301.02,3.3,1.72,2021-08-19,0805,T,15,6.1NRT,282.62,35.15,D
68.82804,164.17068,326.12,3.3,1.72,2021-08-19,0805,T,84,6.1NRT,284.8,151.69,D
67.7737,161.72563,304.82,4.25,1.91,2021-08-19,0805,T,0,6.1NRT,284.46,60.32,D
67.81496,161.73758,308.17,4.22,1.9,2021-08-19,0805,T,0,6.1NRT,284.21,86.96,D
67.82682,161.69189,306.54,4.22,1.9,2021-08-19,0805,T,0,6.1NRT,284.41,70.04,D
52.07817,-176.1366,340.12,1.05,1.02,2021-08-19,0937,T,100,6.1NRT,285.08,52.23,N
67.78133,161.73058,311.17,1.26,1.12,2021-08-19,0941,T,31,6.1NRT,283.85,17.73,N
67.80753,161.68997,328.05,1.26,1.12,2021-08-19,0941,T,69,6.1NRT,286.97,38.96,N
67.81625,161.67645,349.7,1.26,1.12,2021-08-19,0941,T,95,6.1NRT,287.37,87.59,N
67.82353,161.65997,324.79,1.26,1.12,2021-08-19,0941,T,100,6.1NRT,283.48,36.3,N
68.79247,164.25311,309.48,1.08,1.04,2021-08-19,0941,T,77,6.1NRT,277.94,14.73,N
68.82577,164.20456,389.94,1.08,1.04,2021-08-19,0941,T,100,6.1NRT,292.41,225.43,N
68.82115,164.18028,325,1.08,1.04,2021-08-19,0941,T,90,6.1NRT,280.11,27.83,N
68.82945,164.16798,322.71,1.08,1.04,2021-08-19,0941,T,77,6.1NRT,280.34,25.41,N
68.84234,164.17986,305.84,1.08,1.04,2021-08-19,0941,T,27,6.1NRT,278.31,10.86,N
67.82079,152.71919,301.5,2,1.38,2021-08-19,0941,T,42,6.1NRT,281.8,20.92,D
27.45807,71.97913,340.88,1.07,1.03,2021-08-19,0824,A,81,6.1NRT,313.97,17.47,D
27.4564,71.96848,337.5,1.07,1.03,2021-08-19,0824,A,60,6.1NRT,314.52,11.64,D
27.48306,71.89708,338.87,1.07,1.03,2021-08-19,0824,A,78,6.1NRT,316.78,12.62,D
29.78114,72.62332,325.84,1.01,1,2021-08-19,0824,A,53,6.1NRT,305.47,8.71,D
30.08721,73.0827,329.58,1,1,2021-08-19,0824,A,72,6.1NRT,306.4,12.49,D
30.0666,72.93939,325.94,1,1,2021-08-19,0824,A,62,6.1NRT,306.88,6.93,D
30.56563,74.00449,338.91,1.02,1.01,2021-08-19,0824,A,67,6.1NRT,310.62,24.36,D
30.49522,73.49302,327.24,1.01,1,2021-08-19,0824,A,69,6.1NRT,309.16,9.91,D
30.58477,74.01697,324.86,1.02,1.01,2021-08-19,0824,A,35,6.1NRT,308.93,10.03,D
30.8241,75.15682,321.75,1.11,1.05,2021-08-19,0824,A,39,6.1NRT,304.57,10.76,D
55.18494,-100.44709,300.49,1.12,1.06,2021-08-19,0850,A,29,6.1NRT,272.52,9.36,N
54.69683,-102.52991,317.86,1.29,1.13,2021-08-19,0850,A,96,6.1NRT,277.56,28.33,N
54.69482,-102.5101,316.29,1.28,1.12,2021-08-19,0850,A,93,6.1NRT,279.91,26.41,N
48.38953,-91.55862,310.69,1.82,1.32,2021-08-19,0852,A,81,6.1NRT,293.78,19.47,N
48.36693,-91.57021,320.4,1.82,1.32,2021-08-19,0852,A,100,6.1NRT,296.13,39.15,N
48.35561,-91.57588,317.09,1.82,1.32,2021-08-19,0852,A,84,6.1NRT,295.85,31.73,N
48.34428,-91.58154,317.5,1.82,1.32,2021-08-19,0852,A,95,6.1NRT,295.7,33.76,N
48.33272,-91.90124,308.44,1.76,1.3,2021-08-19,0852,A,73,6.1NRT,293.25,16.27,N
47.60401,-91.63316,303.31,1.9,1.35,2021-08-19,0852,A,19,6.1NRT,292.04,13.06,N
47.59859,-91.60914,304.16,1.91,1.35,2021-08-19,0852,A,25,6.1NRT,292.55,14.99,N
32.21681,-101.93108,321.06,1.19,1.09,2021-08-19,0856,A,100,6.1NRT,286.29,25.12,N
31.36626,-101.77415,303.32,1.25,1.11,2021-08-19,0856,A,54,6.1NRT,288.22,6.86,N
49.99946,56.91249,327.35,2.07,1.4,2021-08-19,0830,A,52,6.1NRT,311.75,23.09,D
50.00054,56.90473,326.15,2.07,1.4,2021-08-19,0830,A,41,6.1NRT,311.79,20.64,D
52.8529,72.26077,316.65,1.49,1.21,2021-08-19,0830,A,20,6.1NRT,297.81,11.94,D
51.94882,62.93331,350.05,1.08,1.04,2021-08-19,0830,A,93,6.1NRT,312.96,48.17,D
51.94623,62.91807,353.82,1.08,1.04,2021-08-19,0830,A,96,6.1NRT,317.25,57.39,D
51.56905,56.72305,337.71,1.89,1.34,2021-08-19,0830,A,81,6.1NRT,315.11,59.25,D
52.34667,58.33952,369.72,1.52,1.22,2021-08-19,0830,A,100,6.1NRT,312.99,184.4,D
52.34213,58.31826,340.26,1.53,1.22,2021-08-19,0830,A,85,6.1NRT,313.05,48.91,D
52.36164,58.35521,325.64,1.52,1.22,2021-08-19,0830,A,36,6.1NRT,304.74,15.71,D
52.35712,58.33392,349.49,1.52,1.22,2021-08-19,0830,A,93,6.1NRT,309.48,83.19,D
52.35251,58.3123,346.75,1.53,1.22,2021-08-19,0830,A,91,6.1NRT,314.02,70.47,D
51.8723,54.74247,326.65,2.27,1.46,2021-08-19,0830,A,56,6.1NRT,312.43,21.35,D
51.86929,54.74033,326.93,2.27,1.46,2021-08-19,0830,A,43,6.1NRT,312.24,21.46,D
54.032,60.98717,341.57,1.13,1.06,2021-08-19,0830,A,88,6.1NRT,307.32,36.97,D
54.02903,60.97062,354.82,1.13,1.06,2021-08-19,0830,A,97,6.1NRT,309.85,69.26,D
54.04117,60.9825,379.33,1.13,1.06,2021-08-19,0830,A,100,6.1NRT,313.43,161.97,D
54.0382,60.96595,362.65,1.13,1.06,2021-08-19,0830,A,100,6.1NRT,311.1,93.45,D
51.74517,51.07496,335.65,3.35,1.73,2021-08-19,0830,A,80,6.1NRT,312.84,111.09,D
54.86718,63.09289,370.95,1.01,1.01,2021-08-19,0833,A,100,6.1NRT,298.45,112.4,D
54.86478,63.07755,350.87,1.01,1.01,2021-08-19,0833,A,95,6.1NRT,295.21,56.05,D
54.26667,58.34024,318.45,1.36,1.15,2021-08-19,0833,A,62,6.1NRT,299.55,17.24,D
54.2627,58.32076,335.52,1.36,1.16,2021-08-19,0833,A,85,6.1NRT,302.28,49.16,D
55.35688,63.66031,340.92,1,1,2021-08-19,0833,A,90,6.1NRT,301.59,39.22,D
53.12918,52.54692,329.89,2.57,1.54,2021-08-19,0833,A,58,6.1NRT,314.24,50.35,D
55.70977,64.62034,382.67,1,1,2021-08-19,0833,A,94,6.1NRT,300.25,158.95,D
55.70759,64.60471,339.59,1,1,2021-08-19,0833,A,84,6.1NRT,298.45,35.18,D
55.70322,64.57348,348.93,1,1,2021-08-19,0833,A,82,6.1NRT,296.88,51.83,D
55.70103,64.55787,377.59,1,1,2021-08-19,0833,A,94,6.1NRT,301.87,135.95,D
55.69884,64.54227,369.62,1,1,2021-08-19,0833,A,100,6.1NRT,301.72,107.1,D
55.70763,64.53835,342.25,1,1,2021-08-19,0833,A,84,6.1NRT,300.97,38.53,D
55.0941,60.67641,320.76,1.11,1.05,2021-08-19,0833,A,71,6.1NRT,306.24,9.96,D
54.91846,58.07482,320.37,1.34,1.15,2021-08-19,0833,A,68,6.1NRT,304.68,14.61,D
52.72593,49.03471,324.86,3.78,1.82,2021-08-19,0833,A,67,6.1NRT,311.57,51.04,D
55.75154,61.40181,337.71,1.05,1.02,2021-08-19,0833,A,88,6.1NRT,306.98,30.59,D
55.83548,61.63207,346.49,1.04,1.02,2021-08-19,0833,A,93,6.1NRT,312.92,47.52,D
55.83283,61.61603,333.89,1.04,1.02,2021-08-19,0833,A,64,6.1NRT,307.65,25.15,D
55.99117,62.48006,319.32,1.01,1.01,2021-08-19,0833,A,41,6.1NRT,301.42,8.35,D
56.00239,62.49138,319.92,1.01,1.01,2021-08-19,0833,A,60,6.1NRT,301.89,8.66,D
55.99992,62.47564,323.65,1.01,1.01,2021-08-19,0833,A,73,6.1NRT,300.85,12.74,D
55.96105,62.05114,323.94,1.02,1.01,2021-08-19,0833,A,74,6.1NRT,307.65,9.46,D
56.18481,62.3354,316.44,1.01,1.01,2021-08-19,0833,A,59,6.1NRT,303.28,6.26,D
56.87088,63.66196,314.59,1,1,2021-08-19,0833,A,60,6.1NRT,297.5,8.91,D
56.8686,63.64595,311.84,1,1,2021-08-19,0833,A,47,6.1NRT,298.7,6.68,D
57.01379,64.62833,322.03,1.02,1.01,2021-08-19,0833,A,76,6.1NRT,298.22,16.08,D
57.0116,64.61195,321.53,1.02,1.01,2021-08-19,0833,A,75,6.1NRT,298.12,15.51,D
56.84868,63.31362,317.52,1,1,2021-08-19,0833,A,56,6.1NRT,300.16,9.6,D
56.84169,63.26576,318.66,1,1,2021-08-19,0833,A,65,6.1NRT,297.7,10.59,D
56.83935,63.24981,338.25,1,1,2021-08-19,0833,A,89,6.1NRT,300.85,35.4,D
56.85741,63.30933,315.21,1,1,2021-08-19,0833,A,14,6.1NRT,298.77,7.39,D
56.79671,60.25591,312.69,1.07,1.03,2021-08-19,0833,A,35,6.1NRT,300.45,7.2,D
56.80517,60.26261,313.39,1.07,1.03,2021-08-19,0833,A,54,6.1NRT,300.53,8.18,D
57.93928,60.06046,327.84,1.05,1.02,2021-08-19,0833,A,83,6.1NRT,302.79,18.44,D
57.9364,60.04343,319.78,1.05,1.02,2021-08-19,0833,A,53,6.1NRT,302.3,8.37,D
58.1554,60.21722,324.82,1.04,1.02,2021-08-19,0833,A,81,6.1NRT,296.73,19.85,D
58.15257,60.20021,311.93,1.04,1.02,2021-08-19,0833,A,64,6.1NRT,298.45,7.29,D
58.3881,58.32501,312.78,1.12,1.05,2021-08-19,0833,A,56,6.1NRT,300.7,7.97,D
60.62108,72.62956,304.25,1.94,1.36,2021-08-19,0833,A,51,6.1NRT,290.89,12.78,D
60.76273,70.16442,306.82,1.58,1.24,2021-08-19,0833,A,64,6.1NRT,293.67,11.06,D
61.75308,66.95135,305.46,1.28,1.12,2021-08-19,0833,A,61,6.1NRT,290.72,8.51,D
36.92015,43.64782,337.92,1.14,1.06,2021-08-19,1004,A,77,6.1NRT,317.26,28.25,D
37.12523,43.87998,336.52,1.11,1.05,2021-08-19,1004,A,67,6.1NRT,315.89,19.22,D
37.12323,43.86798,333.79,1.11,1.05,2021-08-19,1004,A,45,6.1NRT,318.2,15.39,D
37.26525,44.56551,332.71,1.06,1.03,2021-08-19,1004,A,70,6.1NRT,320.26,17.1,D
37.21721,44.1479,343.75,1.09,1.04,2021-08-19,1004,A,87,6.1NRT,316.14,35.22,D
37.19427,43.79173,341.5,1.12,1.05,2021-08-19,1004,A,84,6.1NRT,315.38,32.86,D
37.20361,43.78965,333.98,1.12,1.05,2021-08-19,1004,A,72,6.1NRT,314.3,20.5,D
38.89553,48.79104,327.64,1.15,1.07,2021-08-19,1004,A,53,6.1NRT,306.05,15.74,D
37.5487,39.31806,330.7,1.86,1.33,2021-08-19,1004,A,44,6.1NRT,313.25,24.57,D
36.85642,34.97161,323.64,3.57,1.77,2021-08-19,1004,A,57,6.1NRT,297.73,72.99,D
37.28011,35.88425,322.64,3.06,1.66,2021-08-19,1004,A,15,6.1NRT,301.96,28.51,D
37.27234,35.85113,325.06,3.08,1.67,2021-08-19,1004,A,45,6.1NRT,303.11,40.45,D
37.27964,35.87759,323.14,3.06,1.66,2021-08-19,1004,A,50,6.1NRT,301.95,33.65,D
37.27166,35.84453,323.88,3.08,1.67,2021-08-19,1004,A,49,6.1NRT,303.5,35.44,D
39.76781,46.5695,339.67,1.02,1.01,2021-08-19,1004,A,85,6.1NRT,313.8,29.77,D
39.76624,46.55788,327.75,1.02,1.01,2021-08-19,1004,A,57,6.1NRT,311.05,11.53,D
39.77671,46.56727,339.71,1.02,1.01,2021-08-19,1004,A,85,6.1NRT,310.26,29.41,D
39.17829,39.09588,324.54,1.76,1.3,2021-08-19,1004,A,58,6.1NRT,306.84,23.88,D
40.45881,44.80655,327.96,1,1,2021-08-19,1004,A,67,6.1NRT,313.06,9.91,D
41.32533,46.65109,385.79,1.04,1.02,2021-08-19,1006,A,100,6.1NRT,317.23,171.94,D
41.32371,46.63868,347.09,1.04,1.02,2021-08-19,1006,A,92,6.1NRT,311.32,42.58,D
41.3344,46.64911,346.29,1.04,1.02,2021-08-19,1006,A,92,6.1NRT,311.32,42.31,D
41.33279,46.63678,327.54,1.04,1.02,2021-08-19,1006,A,48,6.1NRT,309.62,11.37,D
43.89301,43.9978,325.94,1,1,2021-08-19,1006,A,33,6.1NRT,309.08,7.5,D
43.90186,43.99529,326.48,1,1,2021-08-19,1006,A,42,6.1NRT,309.8,7.85,D
44.03088,43.13042,318.4,1.02,1.01,2021-08-19,1006,A,33,6.1NRT,302.85,6.62,D
44.22572,42.47375,340.69,1.04,1.02,2021-08-19,1006,A,89,6.1NRT,304.15,37.13,D
44.23468,42.471,323.4,1.04,1.02,2021-08-19,1006,A,72,6.1NRT,303,13.45,D
46.24031,47.84326,328.87,1.27,1.12,2021-08-19,1006,A,75,6.1NRT,306.09,23.88,D
45.48912,40.97571,323.81,1.1,1.04,2021-08-19,1006,A,76,6.1NRT,302.01,11.16,D
45.49828,40.97252,325.48,1.1,1.04,2021-08-19,1006,A,78,6.1NRT,302.15,12.9,D
47.59358,37.63617,315.6,1.34,1.15,2021-08-19,1006,A,45,6.1NRT,300.3,9.52,D
46.97836,34.21841,320.03,2.02,1.38,2021-08-19,1006,A,64,6.1NRT,301.58,14.89,D
48.88343,44.7542,329.52,1.07,1.03,2021-08-19,1009,A,49,6.1NRT,312.97,12.43,D
48.93467,44.49479,335.83,1.06,1.03,2021-08-19,1009,A,79,6.1NRT,318.37,17.73,D
48.92636,44.13137,335.16,1.04,1.02,2021-08-19,1009,A,79,6.1NRT,317.72,16.71,D
48.93539,44.12866,373.72,1.04,1.02,2021-08-19,1009,A,100,6.1NRT,321.47,114.89,D
48.93358,44.11464,367.12,1.04,1.02,2021-08-19,1009,A,100,6.1NRT,321.26,91.21,D
47.19983,34.23626,327.22,1.98,1.37,2021-08-19,1009,A,77,6.1NRT,300,41.17,D
48.20319,37.47847,325.39,1.32,1.14,2021-08-19,1009,A,71,6.1NRT,306.45,17.45,D
48.14761,37.0284,320.25,1.38,1.16,2021-08-19,1009,A,42,6.1NRT,301.35,14.35,D
48.5956,38.97684,332.28,1.14,1.07,2021-08-19,1009,A,82,6.1NRT,309.07,23.59,D
48.59291,38.96169,337.75,1.14,1.07,2021-08-19,1009,A,87,6.1NRT,310.6,33.92,D
48.60491,38.97322,335.91,1.14,1.07,2021-08-19,1009,A,85,6.1NRT,309.36,29.85,D
48.60225,38.95818,364.35,1.14,1.07,2021-08-19,1009,A,100,6.1NRT,313.12,105.39,D
48.61156,38.95446,341.42,1.14,1.07,2021-08-19,1009,A,89,6.1NRT,309.4,41.3,D
47.79102,34.63589,320.74,1.82,1.32,2021-08-19,1009,A,55,6.1NRT,299.78,17.36,D
47.7859,34.6125,325.3,1.83,1.32,2021-08-19,1009,A,76,6.1NRT,300.1,29.77,D
47.78543,34.63141,322.83,1.82,1.32,2021-08-19,1009,A,65,6.1NRT,299.47,21.5,D
48.69033,38.17775,328.94,1.21,1.09,2021-08-19,1009,A,50,6.1NRT,310.67,19.19,D
49.17659,40.88413,325.75,1.02,1.01,2021-08-19,1009,A,38,6.1NRT,310.37,9.78,D
48.69658,37.97759,321.73,1.23,1.1,2021-08-19,1009,A,37,6.1NRT,307.68,8.06,D
48.26007,35.77203,317.7,1.56,1.23,2021-08-19,1009,A,52,6.1NRT,297.55,13.94,D
48.91121,37.67263,323.69,1.25,1.11,2021-08-19,1009,A,51,6.1NRT,308.6,11.64,D
49.3355,38.91434,322.62,1.12,1.05,2021-08-19,1009,A,57,6.1NRT,309.63,9.05,D
49.33286,38.89926,326.16,1.12,1.06,2021-08-19,1009,A,70,6.1NRT,311.98,13.91,D
51.56648,56.73077,341.53,4.03,1.86,2021-08-19,1009,A,86,6.1NRT,309.48,241.76,D
51.56564,56.67482,325.93,4,1.86,2021-08-19,1009,A,53,6.1NRT,307.24,71.4,D
51.55508,56.72314,331,4.03,1.86,2021-08-19,1009,A,73,6.1NRT,310.13,124.8,D
51.57194,56.72212,336.61,4.03,1.86,2021-08-19,1009,A,81,6.1NRT,308.59,180.11,D
49.66331,37.15476,324.65,1.27,1.12,2021-08-19,1009,A,73,6.1NRT,301.18,17.09,D
49.66008,37.13783,328.84,1.27,1.12,2021-08-19,1009,A,79,6.1NRT,300.99,24.87,D
51.35352,48.24916,332.76,1.54,1.22,2021-08-19,1009,A,76,6.1NRT,313.39,27.69,D
51.36447,48.24679,376.66,1.54,1.22,2021-08-19,1009,A,100,6.1NRT,319.13,226.61,D
51.36262,48.22481,347.48,1.53,1.22,2021-08-19,1009,A,92,6.1NRT,317.75,69.38,D
51.95001,58.16872,329.26,4.75,1.99,2021-08-19,1009,A,70,6.1NRT,306.21,134.8,D
51.90743,54.74703,327.84,3.23,1.7,2021-08-19,1009,A,55,6.1NRT,310.17,43.85,D
51.73396,51.07113,333.56,2.12,1.41,2021-08-19,1009,A,66,6.1NRT,316.42,37.51,D
51.94954,58.15958,329.42,4.75,1.99,2021-08-19,1009,A,70,6.1NRT,306.46,135.5,D
51.74851,51.10007,355.82,2.12,1.42,2021-08-19,1009,A,97,6.1NRT,319.14,155.93,D
51.74669,51.06908,361.93,2.12,1.41,2021-08-19,1009,A,100,6.1NRT,322.69,206.14,D
51.76125,51.09792,415.22,2.12,1.42,2021-08-19,1009,A,100,6.1NRT,324.07,996.84,D
51.75942,51.0672,415.81,2.12,1.41,2021-08-19,1009,A,100,6.1NRT,333.03,1008.26,D
51.77398,51.09559,421.72,2.12,1.42,2021-08-19,1009,A,100,6.1NRT,321.15,1158.79,D
51.77215,51.0652,451.05,2.12,1.41,2021-08-19,1009,A,100,6.1NRT,340.86,2098.03,D
51.78673,51.09369,346.22,2.12,1.42,2021-08-19,1009,A,72,6.1NRT,310.75,95.62,D
51.78487,51.06311,402.73,2.12,1.41,2021-08-19,1009,A,100,6.1NRT,325.43,743.88,D
52.35228,58.2731,334.62,4.82,2,2021-08-19,1009,A,80,6.1NRT,300.92,227,D
51.56989,40.20317,325.92,1.01,1,2021-08-19,1009,A,66,6.1NRT,308.4,12.24,D
52.73165,49.06048,340.14,1.74,1.29,2021-08-19,1009,A,86,6.1NRT,317.85,54.55,D
52.72973,49.03479,362.56,1.74,1.29,2021-08-19,1009,A,100,6.1NRT,319.18,166.7,D
52.35042,44.21288,316.96,1.12,1.05,2021-08-19,1009,A,43,6.1NRT,302.75,7.32,D
52.56707,43.2635,322.49,1.06,1.03,2021-08-19,1009,A,55,6.1NRT,300.62,12.57,D
52.41886,42.10462,328.47,1.02,1.01,2021-08-19,1009,A,77,6.1NRT,311.55,13.13,D
48.89434,25.63012,304.42,4.61,1.97,2021-08-19,1009,A,0,6.1NRT,284.52,36.23,D
53.57545,54.45992,321.46,3.21,1.7,2021-08-19,1009,A,38,6.1NRT,304.35,36.65,D
53.59227,54.50875,327.42,3.23,1.7,2021-08-19,1009,A,65,6.1NRT,303.48,72.57,D
53.59075,54.45758,337.54,3.21,1.7,2021-08-19,1009,A,85,6.1NRT,303.66,144.35,D
53.5874,54.50475,335.47,3.23,1.7,2021-08-19,1009,A,83,6.1NRT,303.85,133.75,D
53.58612,54.45373,337.12,3.21,1.7,2021-08-19,1009,A,84,6.1NRT,303.51,145.26,D
52.77915,43.17991,324.65,1.06,1.03,2021-08-19,1009,A,71,6.1NRT,306.63,13.99,D
52.77723,43.16434,324.78,1.06,1.03,2021-08-19,1009,A,74,6.1NRT,309.14,13.89,D
51.98791,37.66793,323.02,1.11,1.05,2021-08-19,1009,A,54,6.1NRT,307.27,9.98,D
52.03703,37.68908,323.87,1.11,1.05,2021-08-19,1009,A,47,6.1NRT,306.52,12.29,D
52.68451,40.54856,322.29,1,1,2021-08-19,1009,A,59,6.1NRT,307.41,10.75,D
53.07927,42.77756,323.85,1.05,1.02,2021-08-19,1009,A,48,6.1NRT,310.82,9.33,D
53.21196,42.58963,324.33,1.05,1.02,2021-08-19,1009,A,74,6.1NRT,307.38,9.21,D
53.17694,42.31404,320.04,1.03,1.02,2021-08-19,1009,A,52,6.1NRT,307.04,6.19,D
54.18935,52.16647,325.84,2.53,1.53,2021-08-19,1009,A,71,6.1NRT,306.2,50.95,D
54.18044,52.1636,322.43,2.53,1.53,2021-08-19,1009,A,64,6.1NRT,306.1,36.92,D
53.61332,40.40428,332.81,1,1,2021-08-19,1009,A,59,6.1NRT,301.4,25.18,D
55.16875,43.76614,338.21,1.17,1.07,2021-08-19,1009,A,87,6.1NRT,308.66,37.01,D
55.17831,43.76305,348.64,1.17,1.07,2021-08-19,1009,A,94,6.1NRT,308.49,60.41,D
52.83927,29.97752,307.29,2.12,1.41,2021-08-19,1009,A,45,6.1NRT,293.02,15.76,D
43.7051,72.05826,335.07,1.14,1.06,2021-08-19,0826,A,72,6.1NRT,315.55,15.65,D
43.25452,58.82022,326.55,2.63,1.56,2021-08-19,0828,A,25,6.1NRT,310.96,26.17,D
49.07274,70.84389,385.26,1.18,1.08,2021-08-19,0828,A,94,6.1NRT,309.75,206.53,D
49.08414,70.85735,341.72,1.18,1.08,2021-08-19,0828,A,88,6.1NRT,303.58,38.92,D
49.08237,70.84145,333.98,1.18,1.08,2021-08-19,0828,A,58,6.1NRT,302.6,23.92,D
49.092,70.83902,336.69,1.18,1.08,2021-08-19,0828,A,54,6.1NRT,308.69,28.03,D
49.09494,70.84924,328.84,1.18,1.08,2021-08-19,0828,A,59,6.1NRT,309.68,14.22,D
49.0932,70.83329,326.26,1.18,1.08,2021-08-19,0828,A,36,6.1NRT,308.63,9.79,D
49.41217,73.83862,343.42,1.59,1.24,2021-08-19,0828,A,91,6.1NRT,298.12,77.22,D
49.42514,73.85847,382.62,1.6,1.24,2021-08-19,0828,A,94,6.1NRT,303.13,303.13,D
49.42331,73.83649,369.88,1.59,1.24,2021-08-19,0828,A,100,6.1NRT,307.57,205.19,D
49.43628,73.85619,347.28,1.6,1.24,2021-08-19,0828,A,93,6.1NRT,294.82,85.38,D
49.44742,73.85397,336.82,1.6,1.24,2021-08-19,0828,A,86,6.1NRT,303.07,49.71,D
49.44001,73.76657,339.03,1.58,1.24,2021-08-19,0828,A,88,6.1NRT,310.96,55.6,D
